state_id,dataset,family,seed,task_id,difficulty,ambiguity,drift,retention_pressure,cost_pressure,specialization_need,action,accuracy,retention,stability,cost,cost_good,specialization,future_forgetting,goal,goal_label,score,policy
SplitCIFAR10_seed3_task4,SplitCIFAR10,natural-images,3,4,0.599801877106193,0.5946273990570489,0.3976960168860714,0.6205759285393436,0.6420284985510225,0.8113600978246194,RC2O_static,0.8270196815165693,0.999,0.9158764743584356,0.6484534568424674,0.45962211929794383,0.718320562714971,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5387003412507685,fixed_RC2O_static
SplitCIFAR100Coarse_seed3_task4,SplitCIFAR100Coarse,natural-images,3,4,0.7590954001243444,0.7525382228300437,0.5208969715671715,0.7431629210946596,0.7574473497866683,0.9475228343480618,RC2O_static,0.7681957343374235,0.990178909838648,0.8951907092490976,0.7315932672974896,0.39033894391875856,0.7877677816601247,0.00982109016135202,Goal_A_accuracy,Goal A: maximize accuracy,1.4598786743266943,fixed_RC2O_static
SVHNContinual_seed3_task4,SVHNContinual,digits-real,3,4,0.5968339211545671,0.45916904574950496,0.6064680358732583,0.6794767137165842,0.7005671986397475,0.7613295657454036,RC2O_static,0.8476959360576193,0.9964266136798827,0.8931360845947649,0.6524440897789681,0.4562965918508599,0.6827363576812547,0.0035733863201172777,Goal_A_accuracy,Goal A: maximize accuracy,1.5566002811344208,fixed_RC2O_static
SplitMNIST_seed3_task5,SplitMNIST,digits,3,5,0.14837249583142043,0.08208253559953144,0.07743446833286557,0.2624861674821214,0.5178328349345104,0.25367839861551705,RC2O_static,0.9873699417614876,0.999,0.999,0.5069934828759101,0.5775054309367416,0.445616914189657,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.7361246617144994,fixed_RC2O_static
SplitFashionMNIST_seed3_task5,SplitFashionMNIST,fashion,3,5,0.3949408363879826,0.4613952420085171,0.30255132774101173,0.4530164336181758,0.5846725184727097,0.6185142642524779,RC2O_static,0.9056111093068167,0.999,0.9422723106816882,0.5812931729027963,0.5155890225810031,0.6285207766513802,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.6375157131590123,fixed_RC2O_static
SplitKMNIST_seed3_task5,SplitKMNIST,characters,3,5,0.39983245992387206,0.3478985352522437,0.30789140237480095,0.4652980763741006,0.608778602123293,0.6923313049451381,RC2O_static,0.901567585204009,0.999,0.9421709707636445,0.5808947381369648,0.5159210515525293,0.659690192774245,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.6355962515522353,fixed_RC2O_static
RotatedMNIST_seed3_task5,RotatedMNIST,digits,3,5,0.3170229423881547,0.2775590303032716,0.6323835997492148,0.5174897899945093,0.6105073075954186,0.5261643801316539,RC2O_static,0.9218896424570449,0.999,0.9063961661420823,0.5816148984510418,0.5153209179574652,0.5689381925314801,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.6464973890415129,fixed_RC2O_static
PermutedMNIST_seed3_task5,PermutedMNIST,digits,3,5,0.32596861601809224,0.30300780528121535,0.7023007379586476,0.5412449131739672,0.6181700482645692,0.4607824695332994,RC2O_static,0.910148303326364,0.999,0.8819996992209527,0.5787893161581006,0.5176755698682495,0.5526571226818625,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.6267686032961093,fixed_RC2O_static
SplitCIFAR10_seed3_task5,SplitCIFAR10,natural-images,3,5,0.6395417347053697,0.5379995638429645,0.45849075722691907,0.6691472869175004,0.7210438674985883,0.8356264448973989,RC2O_static,0.8420837021609162,0.9911541961026444,0.9129593039480903,0.6784627736082712,0.43461435532644066,0.7270017502182493,0.008845803897355564,Goal_A_accuracy,Goal A: maximize accuracy,1.5534986828734891,fixed_RC2O_static
SplitCIFAR100Coarse_seed3_task5,SplitCIFAR100Coarse,natural-images,3,5,0.7987209979268307,0.6636399242406119,0.5632639290031075,0.7842879979320456,0.8356312274774824,0.9510333818817231,RC2O_static,0.7666494681793417,0.9805414195552453,0.8932153395188589,0.7414554640945423,0.38212044658788136,0.7653355822623874,0.01945858044475468,Goal_A_accuracy,Goal A: maximize accuracy,1.4521750939258442,fixed_RC2O_static
SVHNContinual_seed3_task5,SVHNContinual,digits-real,3,5,0.5538472915296347,0.5104367430075032,0.6414489593322754,0.6591043076622055,0.6684104074974251,0.7032288967191191,RC2O_static,0.8391734263115813,0.9944366319337603,0.8802359376970041,0.6519308283338576,0.45672430972178524,0.6750972356626059,0.005563368066239693,Goal_A_accuracy,Goal A: maximize accuracy,1.5427934860659065,fixed_RC2O_static
SplitMNIST_seed0_task1,SplitMNIST,digits,0,1,0.1156408304387371,0.13874287450119005,0.07039288584742817,0.1967933289232454,0.27993992864489575,0.302377879258495,RC2O_static,0.995,0.999,0.9837635547948866,0.4671910043078755,0.6106741630767704,0.4818124878699457,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0701822011190436,fixed_RC2O_static
SplitFashionMNIST_seed0_task1,SplitFashionMNIST,fashion,0,1,0.3807521821563378,0.46717666120450047,0.1808695683462322,0.4199432028836281,0.3864781342229844,0.6399003384425044,RC2O_static,0.9155642743355761,0.999,0.9628944380745459,0.5601092169629893,0.5332423191975089,0.6280356253769535,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0497980141243346,fixed_RC2O_static
SplitKMNIST_seed0_task1,SplitKMNIST,characters,0,1,0.4697127088414757,0.34179762127425806,0.20590011227468663,0.4435468756372052,0.44819700435955007,0.6791779298840739,RC2O_static,0.8832078655016291,0.999,0.9668241511306324,0.5845749928016113,0.512854172665324,0.6435008820421162,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.041993609383688,fixed_RC2O_static
RotatedMNIST_seed0_task1,RotatedMNIST,digits,0,1,0.3146463308271441,0.3200415082748845,0.4499043764199615,0.46608603500679896,0.38304810754680935,0.5089663714789666,RC2O_static,0.9216590075311131,0.999,0.9270814026873122,0.5345017002180062,0.5545819164849948,0.578576235840147,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0352129126081575,fixed_RC2O_static
PermutedMNIST_seed0_task1,PermutedMNIST,digits,0,1,0.30620350844740607,0.21106340804060866,0.5252767818175056,0.5003298580041625,0.39079667592747497,0.44182189438722463,RC2O_static,0.939600159625098,0.999,0.923852513612841,0.5403902465456057,0.5496747945453285,0.5297615801731032,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0343383253966008,fixed_RC2O_static
SplitCIFAR10_seed0_task1,SplitCIFAR10,natural-images,0,1,0.5951231963401031,0.5642485168109856,0.369689596676834,0.5708510588190269,0.5682309930521252,0.8229390949639573,RC2O_static,0.8368967388660946,0.999,0.9230627964592786,0.6231936350025524,0.4806719708312063,0.7275130758815801,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0195759065502945,fixed_RC2O_static
SplitCIFAR100Coarse_seed0_task1,SplitCIFAR100Coarse,natural-images,0,1,0.7891440889045508,0.6550693630389074,0.4404313897209378,0.7220676082286035,0.6244076210190063,0.9984088392064309,RC2O_static,0.7744473400298311,0.999,0.9007443917779925,0.7078514401319509,0.4101237998900409,0.7996526203089416,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,1.996716191156643,fixed_RC2O_static
SVHNContinual_seed0_task1,SVHNContinual,digits-real,0,1,0.5907885437820896,0.48600740830339945,0.4872015484154762,0.6489232905809461,0.43056991716068865,0.7045170752924451,RC2O_static,0.8503758560264163,0.999,0.9166554486575802,0.6213873195000512,0.48217723374995725,0.6641344318001651,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0151144687055926,fixed_RC2O_static
SplitMNIST_seed0_task2,SplitMNIST,digits,0,2,0.15015739537106806,0.12839042954153182,0.06453189473949407,0.24627945302147272,0.38476746754935676,0.21538772341289958,RC2O_static,0.9832736256757642,0.999,0.999,0.47582471814528315,0.6034794015455973,0.44641771125738083,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0680978289057474,fixed_RC2O_static
SplitFashionMNIST_seed0_task2,SplitFashionMNIST,fashion,0,2,0.3685302569197805,0.4567965547888964,0.2479400497607773,0.4461506030568815,0.48076073829601057,0.6184799924875616,RC2O_static,0.9079639515759761,0.999,0.9440015262343417,0.560698403947587,0.5327513300436775,0.6328513875341866,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.041362424910415,fixed_RC2O_static
SplitKMNIST_seed0_task2,SplitKMNIST,characters,0,2,0.4315588178495182,0.37162351144443273,0.28890191823904277,0.4733827163151329,0.5073865355255709,0.6230696342963967,RC2O_static,0.8887581173797872,0.999,0.9500378663084783,0.5890970612832338,0.5090857822639718,0.605085641743531,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0337535417094554,fixed_RC2O_static
RotatedMNIST_seed0_task2,RotatedMNIST,digits,0,2,0.30585475540657026,0.3490682138047014,0.47873358958863993,0.47270523306366846,0.3567686524257889,0.5346692773775623,RC2O_static,0.9243107384295952,0.999,0.9313485059550002,0.5414194114236972,0.5488171571469189,0.5875939512930175,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0381154515997766,fixed_RC2O_static
PermutedMNIST_seed0_task2,PermutedMNIST,digits,0,2,0.3142711755917313,0.2868605979484679,0.612701949171781,0.5330519641142752,0.5065051799223501,0.48096093558145175,RC2O_static,0.9093690193544552,0.999,0.9077370768907485,0.5458612183764019,0.5451156513529984,0.5530410639174437,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.021728571677493,fixed_RC2O_static
SplitCIFAR10_seed0_task2,SplitCIFAR10,natural-images,0,2,0.6409294866074664,0.5394724043628817,0.2768408068454159,0.5518869410178018,0.5972224096938984,0.7809047050536093,RC2O_static,0.8308731092053232,0.999,0.9400629293321137,0.6632192129911254,0.4473173225073954,0.6952637239615147,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.018826196549358,fixed_RC2O_static
SplitCIFAR100Coarse_seed0_task2,SplitCIFAR100Coarse,natural-images,0,2,0.8370038088674012,0.6705661471532373,0.4354246031941269,0.8119930352228502,0.5938712504143434,0.9879015943091742,RC2O_static,0.7595215771388586,0.9896114340269404,0.9122415351641842,0.7121985826111725,0.40650118115735623,0.7964759857475227,0.010388565973059594,Goal_B_retention,Goal B: maximize retention,1.9830891040181116,fixed_RC2O_static
SVHNContinual_seed0_task2,SVHNContinual,digits-real,0,2,0.582384810889269,0.47937970924600243,0.5039061394990499,0.6511932332451321,0.5653672581963015,0.6453525879162197,RC2O_static,0.8485403736030703,0.999,0.9010046227987829,0.6399074933847385,0.46674375551271785,0.6370673541903188,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.005607653255163,fixed_RC2O_static
SplitMNIST_seed0_task3,SplitMNIST,digits,0,3,0.11840572901619742,0.13935579531224807,0.06773201240546381,0.2430181565392833,0.3337902830202953,0.3111632328036094,RC2O_static,0.995,0.999,0.999,0.48591338700338293,0.5950721774971809,0.46110950793753447,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0726645596686124,fixed_RC2O_static
SplitFashionMNIST_seed0_task3,SplitFashionMNIST,fashion,0,3,0.4026070629431854,0.43116451019978635,0.2372383101070944,0.4813944673365708,0.5559463359358148,0.6546950256144441,RC2O_static,0.8933107914473435,0.999,0.9453125257823192,0.5810423126634326,0.5157980727804727,0.6288606798624691,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0361785930832856,fixed_RC2O_static
SplitKMNIST_seed0_task3,SplitKMNIST,characters,0,3,0.4399578681610788,0.40216473523398555,0.2858285550041667,0.4989818328968745,0.5621207078661286,0.6683680962158971,RC2O_static,0.8974374129215195,0.999,0.9443657194948794,0.5955620180841604,0.5036983182631996,0.634620554799564,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.03705619709278,fixed_RC2O_static
RotatedMNIST_seed0_task3,RotatedMNIST,digits,0,3,0.29555749646793283,0.29057310098826605,0.5643342902529968,0.5297858529819985,0.4284624317107788,0.5499321099797583,RC2O_static,0.9344254285914126,0.999,0.9072652070913427,0.5255370762218777,0.5620524364817685,0.5680072197712108,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0314237948606033,fixed_RC2O_static
PermutedMNIST_seed0_task3,PermutedMNIST,digits,0,3,0.3234725104655376,0.24981202616291312,0.640758142906764,0.5314057959696514,0.5444085068720945,0.47794208042103453,RC2O_static,0.9181264033579828,0.999,0.8950028388638327,0.5661546567309806,0.5282044527241827,0.5593531909431217,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.019684456340258,fixed_RC2O_static
SplitCIFAR10_seed0_task3,SplitCIFAR10,natural-images,0,3,0.6409084803212819,0.5964730543019499,0.34629753266279356,0.6508863433033627,0.6587311995675998,0.8156240234387195,RC2O_static,0.8219486329252723,0.999,0.9237276013890854,0.6645107707096702,0.44624102440860813,0.7214363124313609,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.012994932827328,fixed_RC2O_static
SplitCIFAR100Coarse_seed0_task3,SplitCIFAR100Coarse,natural-images,0,3,0.7519233787273665,0.6888454773930675,0.5027827072170505,0.7533388778681649,0.6897732714847741,0.9340123684663801,RC2O_static,0.7821835981204144,0.9888690434383214,0.8908241571019544,0.7020270692340852,0.41497744230492895,0.7583667070271571,0.011130956561678618,Goal_B_retention,Goal B: maximize retention,1.9780022858815043,fixed_RC2O_static
SVHNContinual_seed0_task3,SVHNContinual,digits-real,0,3,0.5706976280268954,0.48040529130484205,0.5947552598045589,0.702894158359452,0.6726127984293899,0.694507388895887,RC2O_static,0.8386281562165412,0.9908051181175348,0.8982706747989038,0.6537500297179376,0.45520830856838534,0.6721979411121005,0.0091948818824652,Goal_B_retention,Goal B: maximize retention,1.99355030204288,fixed_RC2O_static
SplitMNIST_seed0_task4,SplitMNIST,digits,0,4,0.18525204303982962,0.0723214737618836,0.09434468433861336,0.280087776258653,0.47024766294986736,0.28950346268958566,RC2O_static,0.9670028139547133,0.999,0.999,0.512951928131854,0.5725400598901217,0.4472954570163007,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.06175739288255,fixed_RC2O_static
SplitFashionMNIST_seed0_task4,SplitFashionMNIST,fashion,0,4,0.3891909280210307,0.4250609251826696,0.28062115274915805,0.43870433785264823,0.5944977679011091,0.5950286985093669,RC2O_static,0.9067573717405466,0.999,0.943622994454832,0.5796571778822395,0.5169523517648005,0.6096529182049629,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0377581689900914,fixed_RC2O_static
SplitKMNIST_seed0_task4,SplitKMNIST,characters,0,4,0.40891624113554775,0.3903225615493837,0.2640033016637626,0.4682722436151559,0.6226267777926504,0.6463692691921309,RC2O_static,0.9040645189072072,0.999,0.9501140624451483,0.5825091815840177,0.5145756820133186,0.6211346050964661,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0402515221382767,fixed_RC2O_static
RotatedMNIST_seed0_task4,RotatedMNIST,digits,0,4,0.316903101454213,0.3084488885698326,0.5559602735186167,0.4864588889082124,0.6036367545600482,0.5120282468618095,RC2O_static,0.9206871202937428,0.999,0.9066741663433784,0.5662353376422025,0.5281372186314979,0.5680720300066139,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.025406158240542,fixed_RC2O_static
PermutedMNIST_seed0_task4,PermutedMNIST,digits,0,4,0.32282837326154157,0.20964190399331073,0.6424089713039788,0.532052816126734,0.5340252447673753,0.36541191909343096,RC2O_static,0.9355116777877635,0.999,0.9035946581879775,0.5746929571535934,0.5210892023720055,0.5069009909000142,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.022306192910723,fixed_RC2O_static
SplitCIFAR10_seed0_task4,SplitCIFAR10,natural-images,0,4,0.5878694360117495,0.5362476691695974,0.42808053014802955,0.6414781733222988,0.6354029073287497,0.8081779193625046,RC2O_static,0.8230179883397786,0.999,0.9244345500758002,0.6404960887043207,0.46625325941306606,0.7100813846789066,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0134282904670076,fixed_RC2O_static
SplitCIFAR100Coarse_seed0_task4,SplitCIFAR100Coarse,natural-images,0,4,0.8029460515928258,0.6693333139351509,0.5525307134709384,0.8379991311555857,0.7794374539500976,0.9236748638044845,RC2O_static,0.7511384723847867,0.999,0.89073531064303,0.7321334102475838,0.38988882479368014,0.7745523182411873,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,1.9826985735042995,fixed_RC2O_static
SVHNContinual_seed0_task4,SVHNContinual,digits-real,0,4,0.6116274021384005,0.48522090363929393,0.6404280030619915,0.6883902639860887,0.6897716641259805,0.6590538305720246,RC2O_static,0.8402911859826505,0.999,0.8890580621421158,0.6512423158174244,0.4572980701521463,0.6455228425891957,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,1.9993248653110627,fixed_RC2O_static
SplitMNIST_seed0_task5,SplitMNIST,digits,0,5,0.13838087749215947,0.1017541802655163,0.07917179012981182,0.291401737769978,0.5356209470768569,0.24491673230835093,RC2O_static,0.995,0.999,0.9937010351340054,0.5100430647019822,0.5749641127483481,0.4343113911290509,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0671247070472245,fixed_RC2O_static
SplitFashionMNIST_seed0_task5,SplitFashionMNIST,fashion,0,5,0.3677343403138047,0.42025209460791313,0.3036322937822363,0.5089304808077337,0.6334666384843415,0.6779051082656592,RC2O_static,0.9071891302501618,0.999,0.9499613620509388,0.6067479601185531,0.4943766999012057,0.6639703771277182,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0444090885007093,fixed_RC2O_static
SplitKMNIST_seed0_task5,SplitKMNIST,characters,0,5,0.4481963268651736,0.39685475698278444,0.3617931681967128,0.5105603466756653,0.6468182749767682,0.6687289751245816,RC2O_static,0.886986216875763,0.999,0.9324341862139636,0.6120466473928333,0.48996112717263884,0.6464940053265765,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.030245287128906,fixed_RC2O_static
RotatedMNIST_seed0_task5,RotatedMNIST,digits,0,5,0.3389213900699279,0.29718176813105585,0.6149772522652208,0.5507819143121175,0.6270009190222688,0.4830783468026229,RC2O_static,0.9233770196362809,0.999,0.9061563893308038,0.5740983549928447,0.5215847041726294,0.5618741909823499,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.025084496463532,fixed_RC2O_static
PermutedMNIST_seed0_task5,PermutedMNIST,digits,0,5,0.35678682835845554,0.23502761334811392,0.7131178362041983,0.5830930474536621,0.5943984447707402,0.41900179837778556,RC2O_static,0.9076372945835229,0.999,0.8874511472129545,0.564607140576074,0.5294940495199383,0.5375589076405135,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0117796831396393,fixed_RC2O_static
SplitCIFAR10_seed0_task5,SplitCIFAR10,natural-images,0,5,0.6341080583895364,0.5049368983136355,0.4713382031398682,0.6548650410983033,0.7603690150583142,0.8191969331606075,RC2O_static,0.8271677403185265,0.9912286176099723,0.9076479717896673,0.6806578596386776,0.43278511696776856,0.7040589871779325,0.008771382390027727,Goal_B_retention,Goal B: maximize retention,1.9960309005615857,fixed_RC2O_static
SplitCIFAR100Coarse_seed0_task5,SplitCIFAR100Coarse,natural-images,0,5,0.7757683300593559,0.681560986747505,0.6234940788336261,0.7965117729626255,0.7826339626856182,0.9388151790198968,RC2O_static,0.7689258643011516,0.9928404835716187,0.870856045858684,0.7138169637898182,0.4051525301751515,0.768895427819467,0.007159516428381307,Goal_B_retention,Goal B: maximize retention,1.9729591974532745,fixed_RC2O_static
SVHNContinual_seed0_task5,SVHNContinual,digits-real,0,5,0.5924111433657719,0.4898963087480462,0.6122421565009929,0.7283905902376918,0.7335259322757786,0.626666038150048,RC2O_static,0.8270686964095502,0.999,0.8856837870892131,0.6743189779112486,0.43806751840729274,0.6435415209134138,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,1.9930174624157957,fixed_RC2O_static
SplitMNIST_seed1_task1,SplitMNIST,digits,1,1,0.1412010818066855,0.06742883692384186,0.03662732449902006,0.2533001818547762,0.2753819666529619,0.2701761282379126,RC2O_static,0.9829696793503644,0.999,0.999,0.477229832812594,0.6023084726561716,0.4569838479477444,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0690047122326924,fixed_RC2O_static
SplitFashionMNIST_seed1_task1,SplitFashionMNIST,fashion,1,1,0.41041833063543803,0.44375406808292506,0.19845685180309924,0.43021508820464843,0.4501174862454107,0.6209350900294169,RC2O_static,0.8763978473021639,0.999,0.9621644400378964,0.5755221558511234,0.5203982034573971,0.6155472708467113,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0359015454614537,fixed_RC2O_static
SplitKMNIST_seed1_task1,SplitKMNIST,characters,1,1,0.40992842836207904,0.4100721449511301,0.2139282124714011,0.45890837737958257,0.41630854200454764,0.7081277651824076,RC2O_static,0.8891497741697341,0.999,0.967531435281348,0.5714260677806962,0.5238116101827532,0.6546024308927147,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.045681758197801,fixed_RC2O_static
RotatedMNIST_seed1_task1,RotatedMNIST,digits,1,1,0.2906920235384069,0.28477477584893685,0.42585316826160313,0.42793214578729544,0.3817029377995565,0.469784728151274,RC2O_static,0.9211443807207214,0.999,0.9342211614356961,0.5232930026169359,0.5639224978192201,0.5455942177432715,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.034726267383998,fixed_RC2O_static
PermutedMNIST_seed1_task1,PermutedMNIST,digits,1,1,0.3210417234032721,0.2513543414975021,0.5150454782616497,0.4946254982190633,0.3762536837102827,0.44703333662785005,RC2O_static,0.9202938284452369,0.999,0.9228739470294516,0.5390624998693921,0.5507812501088398,0.5469409726441593,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0299771897637373,fixed_RC2O_static
SplitCIFAR10_seed1_task1,SplitCIFAR10,natural-images,1,1,0.5896277139646589,0.5563696010624222,0.2948426931429208,0.6256854474364846,0.45306153223791623,0.7156946476662303,RC2O_static,0.8391558010858708,0.999,0.9411974213090699,0.6214748388036361,0.4821043009969699,0.6716870883243478,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.021089761666219,fixed_RC2O_static
SplitCIFAR100Coarse_seed1_task1,SplitCIFAR100Coarse,natural-images,1,1,0.7691142062934752,0.6985454725455252,0.352806142848499,0.7414296450316046,0.6114983021682535,0.9177840209929593,RC2O_static,0.780698409122131,0.9972169128891994,0.917559262815631,0.6830426034631139,0.43079783044740505,0.7708930316128353,0.002783087110800553,Goal_B_retention,Goal B: maximize retention,2.0002272918061834,fixed_RC2O_static
SVHNContinual_seed1_task1,SVHNContinual,digits-real,1,1,0.6031366885636421,0.4732479189147264,0.39831940376209096,0.635248138004372,0.5116579205083807,0.7142319997056367,RC2O_static,0.8160251278125132,0.999,0.9206061189732893,0.6419181545957049,0.4650682045035792,0.6655708369038534,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0054801738999695,fixed_RC2O_static
SplitMNIST_seed1_task2,SplitMNIST,digits,1,2,0.16244999488984335,0.10986911560568266,0.10217055774717239,0.26280959472266235,0.36817537936074735,0.33808761072364724,RC2O_static,0.9759725384630873,0.999,0.999,0.4992147148287318,0.5839877376427235,0.47715588506657436,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0680067369277197,fixed_RC2O_static
SplitFashionMNIST_seed1_task2,SplitFashionMNIST,fashion,1,2,0.4315114128310036,0.441533418061148,0.25035097779407656,0.4887921037892913,0.47459758513169953,0.5960761947807884,RC2O_static,0.8901693094659318,0.999,0.9525808219363607,0.5584115070627852,0.534657077447679,0.6346443258706622,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.039301366976956,fixed_RC2O_static
SplitKMNIST_seed1_task2,SplitKMNIST,characters,1,2,0.4656656983473609,0.3473480689464505,0.26080713549801476,0.49181373716337656,0.5040878402945852,0.5848600686180363,RC2O_static,0.8974644465014023,0.999,0.9624098448547793,0.5847775916151309,0.5126853403207243,0.5973076446840022,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.04009781113403,fixed_RC2O_static
RotatedMNIST_seed1_task2,RotatedMNIST,digits,1,2,0.3265682319593292,0.2789012436695616,0.5441066649648169,0.5538402914421798,0.4996565756466801,0.5012156463283127,RC2O_static,0.913785482218199,0.999,0.911021824435607,0.5611426230218417,0.5323811474817985,0.5850972982405842,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0267720704160705,fixed_RC2O_static
PermutedMNIST_seed1_task2,PermutedMNIST,digits,1,2,0.31306995848012326,0.2647169260343134,0.5039710459105972,0.5009038266173627,0.4969106352354117,0.5139940208212204,RC2O_static,0.9287271490865388,0.999,0.9227023719195442,0.5568321090335601,0.5359732424720333,0.5609401444560445,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0331066514670084,fixed_RC2O_static
SplitCIFAR10_seed1_task2,SplitCIFAR10,natural-images,1,2,0.6253031061571721,0.5887812447262923,0.27882544326857994,0.6106002449812726,0.6112840535218916,0.7929443735764788,RC2O_static,0.8403401678653277,0.999,0.9358643937732491,0.6572108172339319,0.4523243189717233,0.7175527273272487,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0226760768615466,fixed_RC2O_static
SplitCIFAR100Coarse_seed1_task2,SplitCIFAR100Coarse,natural-images,1,2,0.8131131115253547,0.6727614997841525,0.43902156199287384,0.7452575117226714,0.6623221628899711,0.9498368631491109,RC2O_static,0.768754812976937,0.9973858800085047,0.8955654242221185,0.705273169917011,0.4122723584024909,0.7935830601907461,0.0026141199914953006,Goal_B_retention,Goal B: maximize retention,1.9905172043215031,fixed_RC2O_static
SVHNContinual_seed1_task2,SVHNContinual,digits-real,1,2,0.5860008705986327,0.46468216528598055,0.5558026677902348,0.6741227598033842,0.5761773171410235,0.6649684074015767,RC2O_static,0.8449047553678315,0.999,0.896683299365181,0.6372511266937917,0.46895739442184026,0.6420589756093689,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0036143486701916,fixed_RC2O_static
SplitMNIST_seed1_task3,SplitMNIST,digits,1,3,0.1840498088315293,0.09953857297524371,0.09774200012531535,0.2699265100771329,0.38713672990923864,0.2684318691796249,RC2O_static,0.9708819600875236,0.999,0.999,0.5134661766753424,0.5721115194372146,0.4553325582168608,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.063703419819804,fixed_RC2O_static
SplitFashionMNIST_seed1_task3,SplitFashionMNIST,fashion,1,3,0.36552637014116496,0.48694053026354267,0.2614808878770518,0.39933448249222075,0.49048393723552836,0.6309231452777158,RC2O_static,0.9080692301288151,0.999,0.939980323849452,0.5812005539854084,0.5156662050121597,0.6339366086629541,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0392408535028563,fixed_RC2O_static
SplitKMNIST_seed1_task3,SplitKMNIST,characters,1,3,0.431881273228102,0.3757576381290579,0.3521853195438866,0.49430772849060095,0.5244671595124806,0.6591911401736178,RC2O_static,0.8993387385972778,0.999,0.942324980633644,0.5959931082159248,0.5033390764867294,0.641046145728091,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.0375369331981044,fixed_RC2O_static
RotatedMNIST_seed1_task3,RotatedMNIST,digits,1,3,0.32670573425184485,0.32451877748576796,0.4869325951830318,0.4963206837439743,0.5159352054760277,0.6044239330605587,RC2O_static,0.9132576110367006,0.999,0.920605503567373,0.5586686156009246,0.5344428203325629,0.6109408451594616,0.0010000000000000009,Goal_B_retention,Goal B: maximize retention,2.032655435092165,fixed_RC2O_static
